data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1460440,728,SSD2457,2457,2015-11-15,2015,3,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Christian Group (South Sudan),7,37,Eastern Africa,South Sudan,Central Equatoria,Morobo,Morobo,Morobo,3.6900,30.7800,1,Radio Tamazuj,Subnational,Unknown gunmen shot and killed a priest in Morobo county in November 2015.,1,1524053913,SSD
1460485,728,SSD2448,2448,2015-11-15,2015,3,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Mayendit,Thonyor,Mayendit,8.1310,30.0148,1,Sudan Tribune,Regional,Clashes between military and SPLA/M-IO in Mayendit in November. Thousands displaced.,0,1524053913,SSD
1460486,728,SSD2447,2447,2015-11-15,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Leer,Koch,Leer,8.2936,30.1326,2,South Sudan News Agency,National,"Clashes between military and SPLA/M-IO in Gaatdoor, Leer County.",0,1524053913,SSD
1460441,728,SSD2455,2455,2015-11-15,2015,3,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Upper Nile,Malakal,Obwa,Malakal,9.5409,31.6521,1,HRW,Other,"Woman abducted and raped and her body found the following day in Malakal, in Nov 2015.",1,1524053913,SSD
1460487,728,SSD2446,2446,2015-11-15,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Guit,Rubkoana,Gwit,9.1200,29.9100,1,Sudan Tribune,Regional,Clashes between military and SPLA/M-IO in Gwit.,0,1524053913,SSD
1460488,728,SSD2450,2450,2015-11-15,2015,3,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Unity,Leer,Gandor,Gandor,8.3513,30.1444,1,Amnesty International,Other,At least 11 civilians are killed by an attack in Gandor in November (exact date not mentioned).,11,1524053913,SSD
1460489,728,SSD2449,2449,2015-11-15,2015,3,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Unity,Leer,Haat,Adok,8.1900,30.3200,1,Radio Tamazuj,Subnational,Government forces raid Adok and kill 18 unarmed civilians in mid-November,18,1524053913,SSD
563893,728,SSD2444,2444,2015-11-13,2015,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Lologo,4.7174,31.5811,1,Radio Tamazuj,Subnational,Militiamen suspected to be sent by organised forces kill a women and abduct 3 in Lologo.,1,1518766283,SSD
563894,728,SSD2445,2445,2015-11-13,2015,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Jonglei,Twic East,Paliau,Pakayr,6.8400,31.3200,1,Radio Tamazuj,Subnational,"Gunmen attack Pakayr. Kill 22, wound 9.",22,1518766283,SSD
1460617,728,SSD2443,2443,2015-11-12,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Leer,Koch,Leer,8.2936,30.1326,1,Radio Tamazuj; Sudan Tribune,Subnational-regional,Clashes between military and SPLA/M-IO in Leer.,0,1524053913,SSD
1460656,728,SSD2442,2442,2015-11-11,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,Unidentified Armed Group (South Sudan),,3,13,Eastern Africa,South Sudan,Eastern Equatoria,Ikotos,Ikotos,Ikotos,4.0765,33.1185,1,Radio Tamazuj,Subnational,Clashes between youth and military after soldiers kill a civilian the day earlier. 2 killed.,2,1524053913,SSD
563889,728,SSD2440,2440,2015-11-10,2015,1,Battle-No change of territory,Nuer Ethnic Militia (South Sudan),,4,Anuak Ethnic Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Jonglei,Akobo,Akobo,Akobo,7.7790,33.0023,1,Radio Tamazuj,Subnational,Clashes between Nuer and Anuak in Akobo. As many as 25 killed.,25,1518766283,SSD
1460700,728,SSD2441,2441,2015-11-10,2015,1,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Eastern Equatoria,Ikotos,Ikotos,Ikotos,4.0765,33.1185,2,Sudan Tribune,Regional,Soldiers kill a civilian near Ikotos.,1,1524053913,SSD
1747181,728,SSD2438,2438,2015-11-09,2015,1,Battle-No change of territory,Unidentified Armed Group (South Sudan),,3,Police Forces of South Sudan (2011-) Prison Guards,,1,13,Eastern Africa,South Sudan,Lakes,Rumbek Centre,Kuei,Rumbek,6.8187,29.6995,2,Sudan Tribune,Regional,Gunman kill a prison guard 10kms from Rumbek.,1,1536004225,SSD
1460734,728,SSD2439,2439,2015-11-09,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Police Forces of South Sudan (2011-),1,Unidentified Armed Group (South Sudan),,3,13,Eastern Africa,South Sudan,Lakes,Rumbek Centre,Alamtoch East,Cuei Adukan,6.7889,29.7151,1,Sudan Tribune,Regional,"Youth killed 5 soldiers and policemen, wounding 11, in Ceui Adukan.",5,1524053913,SSD
1460784,728,SSD2437,2437,2015-11-08,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Jonglei,Twic East,Paliau,Maar,6.8800,31.3900,1,Radio Tamazuj; Sudan Tribune,Subnational-regional,Clashes between military and SPLA/M-IO in Maar. 20 killed.,20,1524053913,SSD
1460817,728,SSD2436,2436,2015-11-07,2015,1,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Wau West,Faraj Allah,7.5346,27.7722,1,Radio Tamazuj; Radio Tamazuj,Subnational,Soldiers shoot and kill 2 people suspected of trying to join a rebel group.,2,1524053913,SSD
1460861,728,SSD2435,2435,2015-11-06,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Equatoria,Mundri West,Mundri,Mundri,5.3500,30.3167,1,Sudan Tribune,Regional,Clashes between military and SPLA/M-IO in Mundri.,0,1524053913,SSD
1460862,728,SSD2434,2434,2015-11-06,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Equatoria,Mundri East,Kediba,Jambo,5.0631,30.7336,1,Sudan Tribune,Regional,Clashes between military and SPLA/M-IO in Jambo.,0,1524053913,SSD
1460957,728,SSD2433,2433,2015-11-04,2015,1,Violence against civilians,Lou Nuer Ethnic Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Jonglei,Twic East,Kongor,Panyagor,7.1633,31.4059,2,Radio Tamazuj,Subnational,Suspected Lou Nuer tribesmen kill at least 2 traders along Panyagoor-Poktap road in Twic East County.,2,1524053913,SSD
1460998,728,SSD2432,2432,2015-11-03,2015,1,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),Government of South Sudan (2011-),7,17,Eastern Africa,South Sudan,Western Equatoria,Tambura,Tambura,Yubo,5.3932,27.2542,1,Radio Tamazuj; Sudan Tribune,Subnational-regional,Soldiers ambush a convoy carrying Tombura County Commissioner in Source Yubu. Several wounded.,0,1524053913,SSD
1461042,728,SSD2430,2430,2015-11-02,2015,2,Battle-No change of territory,Military Forces of Uganda (1986-),,8,Arrow Boys Militia,,3,38,Eastern Africa,South Sudan,Western Equatoria,Yambio,Yambio,Yambio,4.5710,28.4104,3,Sudan Tribune,Regional,Clashes between UPDF and Arrow Boys and military in Sar Sibu near border of Central African Republic (coordinates of Western Equatoria capital Yambio used).,0,1524053913,SSD
1461043,728,SSD2427,2427,2015-11-02,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Jonglei,Ayod,Nyirol,Obel,8.4455,31.6264,1,Sudan Tribune,Regional,Clashes between military and SPLA/M-IO at Obel for second day.,9,1524053913,SSD
1461044,728,SSD2429,2429,2015-11-02,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,Arrow Boys Militia,,3,13,Eastern Africa,South Sudan,Western Equatoria,Yambio,Yambio,Yambio,4.5710,28.4104,3,Sudan Tribune,Regional,Clashes between military and Arrow boys in Sar Sibu area at border of Central African reublic (coordinates of Western Equatoria capital Yambio used).,0,1524053913,SSD
1461045,728,SSD2426,2426,2015-11-02,2015,2,Battle-No change of territory,Unidentified Armed Group (South Sudan),,3,Police Forces of South Sudan (2011-),,1,13,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Radio Tamazuj,Subnational,Gunmen exchange fire with police in front of Ministry of Humanitarian Affairs. No injuries.,0,1524053913,SSD
563875,728,SSD2431,2431,2015-11-02,2015,2,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Jonglei,Bor South,Makuac,Bor,6.2144,31.5620,2,Radio Tamazuj,Subnational,Youth attack Pakenytui camp in Bor County. 3 killed.,3,1518766283,SSD
1461046,728,SSD2428,2428,2015-11-02,2015,1,Remote violence,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Panyikang,Panyidwai,Doleib Hill,9.3596,31.6054,2,South Sudan News Agency,National,SPLA/M-IO accuse government of shelling Canal and Khorfulus near Doleib for second day.,0,1524053913,SSD
1461089,728,SSD2424,2424,2015-11-01,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Jonglei,Ayod,Nyirol,Obel,8.4455,31.6264,1,Sudan Tribune,Regional,Clashes between military and SPLA/M-IO at Obel.,0,1524053913,SSD
1461090,728,SSD2425,2425,2015-11-01,2015,1,Remote violence,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Panyikang,Panyidwai,Doleib Hill,9.3596,31.6054,2,Radio Tamazuj,Subnational,"Military shell SPLA/M-IO at Doleib, Wobellat, Khorfulus and Canal. Government denies clashes occurred.",0,1524053913,SSD
1461115,728,SSD2423,2423,2015-10-31,2015,1,Violence against civilians,TFNF: Tiger Faction New Forces,,2,Civilians (South Sudan),Government of South Sudan (2011-),7,27,Eastern Africa,South Sudan,Upper Nile,Manyo,,Wadakona,11.6173,32.7305,1,Sudan Tribune,Regional,"New rebel group Tiger Faction New Forces led by Yoanes Okij and made up predominately of members of the Shilluk ethnic group, holds Manyo County Commissioner hostage in Wadakona, claiming control over Wadakona as its headquarters.",0,1524053913,SSD
1461178,728,SSD2422,2422,2015-10-30,2015,1,Remote violence,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Manyo,,Wadakona,11.6173,32.7305,2,Radio Tamazuj,Subnational,"Military shell rebel bases in Kuek South, Manyo County.",0,1524053913,SSD
563867,728,SSD2420,2420,2015-10-29,2015,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil East,Akon,Ameth,9.1212,27.8955,1,Radio Tamazuj,Subnational,4 shot dead at Ameth cattle camp.,4,1518766283,SSD
1461220,728,SSD2419,2419,2015-10-29,2015,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Manyo,,Wadakona,11.6173,32.7305,2,Radio Tamazuj,Subnational,"Clashes between military and SPLA/M-IO at Daaba, Thorguang, and Wadakona.",0,1524053914,SSD
1461221,728,SSD2418,2418,2015-10-29,2015,1,Battle-No change of territory,Unidentified Armed Group (South Sudan),,3,Police Forces of South Sudan (2011-),,1,13,Eastern Africa,South Sudan,Warrap,Tonj South,Tonj,Tonj,7.2733,28.6839,2,Sudan Tribune,Regional,Armed youth clash with police in Tonj South. At least 3 killed.,3,1524053914,SSD
563868,728,SSD2421,2421,2015-10-29,2015,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Thuyic Ethnic Group (South Sudan),7,37,Eastern Africa,South Sudan,Lakes,Rumbek Centre,Kuei,Malou,6.7600,29.6551,1,Radio Tamazuj,Subnational,3 shot and killed near Malou military barracks. One civilian identified as from the Thuyic ethnic group.,3,1518766283,SSD
563866,728,SSD2417,2417,2015-10-27,2015,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Warrap,Tonj South,Tonj,Tonj,7.2733,28.6839,2,Radio Tamazuj,Subnational,Gunmen shoot dead two men travelling through Tonj South.,2,1518766283,SSD
1461317,728,SSD2415,2415,2015-10-27,2015,2,Battle-No change of territory,Unidentified Armed Group (South Sudan),,3,Military Forces of South Sudan (2011-),,1,13,Eastern Africa,South Sudan,Jonglei,Twic East,Kongor,Panyagor,7.1633,31.4059,2,Radio Tamazuj,Subnational,Gunmen kill at least 2 wildlife soldiers along Panyapoor-Poktap road in Twic East County.,2,1524053914,SSD
563864,728,SSD2416,2416,2015-10-27,2015,2,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil West,Mariam,Aweil,8.7863,27.4015,2,Radio Tamazuj,Subnational,"Unknown group kill a paramount chief in Maduang (Maduany), on the outskirts of Aweil.",1,1518766283,SSD
1461369,728,SSD2413,2413,2015-10-26,2015,1,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Civilians (International),UNMISS: United Nations Mission in the Republic of South Sudan (2011-),7,27,Eastern Africa,South Sudan,Upper Nile,Melut,Renk,Kaka,10.5988,32.1888,1,Agence France Presse; Associated Press International,International,"SPLA/M-IO abduct 18 Bangladeshi peacekeepers and 13 UN contractors travelling on a fuel barge at Kaka. 18 released on Oct 29, rest released on Nov. 1.",0,1524053914,SSD
1461370,728,SSD2414,2414,2015-10-26,2015,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Central Equatoria,Kajo-Keji,Kangepo l,Kajo-Keji,3.8848,31.6667,1,Sudan Tribune,Regional,5 killed in ambush in Kajo-Keji on Oct 26.,5,1524053914,SSD
1461371,728,SSD2412,2412,2015-10-26,2015,1,Riots/Protests,Protesters (South Sudan),,6,,,0,60,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Sudan Tribune,Regional,"Protests at Juba teaching hospital, against increased insecurity in Kajo-Keji.",0,1524053914,SSD
1461433,728,SSD2409,2409,2015-10-25,2015,3,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Unity,Leer,Thonyor,Thonyor,8.2200,30.2200,2,Amnesty,Other,SPLA forces kill a civilian in Toch Reah near Thonyor in October (date not specified). The soldiers return 10 days later and kill at least 4 civilians,4,1524053914,SSD
1461434,728,SSD2411,2411,2015-10-25,2015,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Central Equatoria,Kajo-Keji,Kangepo l,Kajo-Keji,3.8848,31.6667,1,Sudan Tribune,Regional,1 killed in ambush in Kajo-Keji on Oct 25.,1,1524053914,SSD
563858,728,SSD2410,2410,2015-10-25,2015,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Aid Workers (South Sudan); WFP: World Food Programme,7,37,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Bazia,Bazia,7.1300,27.8900,2,Radio Tamazuj,Subnational,"Gunmen in military uniform stopped UN food trucks between Bazia and Wau, and beat drivers and passengers.",0,1518766283,SSD
1461461,728,SSD2408,2408,2015-10-24,2015,1,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Unity,Leer,Koch,Leer,8.2936,30.1326,1,Radio Tamazuj; Agence France Presse,Subnational-international,Military kill at least 62 people in Leer. Government forces locked suspects shipping containers leading many to suffocate.,62,1524053914,SSD
1461512,728,SSD2407,2407,2015-10-23,2015,1,Strategic development,Police Forces of South Sudan (2011-),,1,Al Shabaab,,2,12,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Sudan Tribune,Regional,"Arrests: Police arrest 76 suspected members of Al Shabaab of Kenyan and Somali origin, in Juba.",0,1524053914,SSD
1126320,728,SSD2406,2406,2015-10-22,2015,1,Violence against civilians,Murle Ethnic Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Jonglei,Bor South,Maar,Jalle,6.7489,31.4154,1,Sudan Tribune; Radio Tamazuj,Subnational-regional,Suspected Murle militia attack Wareh cattle camp in Jalle payam in Bor county. 12 civilians killed.,12,1523276752,SSD
1461562,728,SSD2404,2404,2015-10-22,2015,1,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Unity,Leer,Koch,Padeah,8.4090,30.1860,2,Radio Tamazuj,Subnational,"SPLA/M-IO accuse military of shelling villages, burning houses, and raping women in Padeah, Gandoor, Bouth, Leeh, and Guad.",0,1524053914,SSD
563855,728,SSD2405,2405,2015-10-22,2015,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Wonduruba,4.5182,31.0327,1,Radio Tamazuj,Subnational,Son of Wonduraba paramount chief shot dead.,1,1518766283,SSD
1461563,728,SSD2403,2403,2015-10-22,2015,1,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Unity,Pariang,Gumriak,Lual,9.8800,30.2200,1,Radio Tamazuj,Subnational,"SPLA/M-IO accuse military of shelling villages, burning houses, and raping women in Lual.",0,1524053914,SSD
1461564,728,SSD2402,2402,2015-10-22,2015,1,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Jonglei,Fangak,Nyadin,Dornor,8.8900,30.7100,1,Radio Tamazuj,Subnational,"SPLA/M-IO accuse military of shelling villages, burning houses, and raping women in Dornor.",0,1524053914,SSD
